"from","to","amount","timestamp"
"acct_0658","acct_0713",0.0000010000,"2025-12-20 01:57:22.14+03"
"acct_0623","acct_0494",0.0000010000,"2025-12-20 01:59:38.302+03"
"acct_0477","acct_0261",0.0000010000,"2025-12-20 02:04:06.695+03"
"acct_0902","acct_0212",0.0000010000,"2025-12-20 02:12:16.498+03"
"acct_0902","acct_0176",0.0000010000,"2025-12-20 02:12:57.39+03"
"acct_0902","acct_0382",0.0000010000,"2025-12-20 02:13:02.972+03"
"acct_0326","acct_0128",0.0000010000,"2025-12-20 02:13:13.419+03"
"acct_0545","acct_0131",0.0000010000,"2025-12-20 02:13:40.792+03"
"acct_0421","acct_0160",0.0000010000,"2025-12-20 02:14:31.784+03"
"acct_0556","acct_0167",0.0000010000,"2025-12-20 02:20:01.178+03"
"acct_0081","acct_0198",0.0000010000,"2025-12-20 02:23:57.229+03"
"acct_0679","acct_0717",0.0000010000,"2025-12-20 02:32:59.61+03"
"acct_0438","acct_0054",0.0000010000,"2025-12-20 02:38:03.441+03"
"acct_0438","acct_0848",0.0000010000,"2025-12-20 02:38:26.244+03"
"acct_0213","acct_0620",0.0000010000,"2025-12-20 02:43:19.791+03"
"acct_0775","acct_0289",0.0000010000,"2025-12-20 02:44:16.918+03"
"acct_0897","acct_0495",0.0000010000,"2025-12-20 02:47:10.677+03"
"acct_0897","acct_0933",0.0000010000,"2025-12-20 02:47:20.43+03"
"acct_0593","acct_0766",0.0000010000,"2025-12-20 02:49:26.073+03"
"acct_0054","acct_0818",0.0000010000,"2025-12-20 02:57:57.781+03"
"acct_0054","acct_0947",0.0000010000,"2025-12-20 02:58:12.292+03"
"acct_0054","acct_0428",0.0000010000,"2025-12-20 02:58:29.898+03"
"acct_0285","acct_0364",0.0000010000,"2025-12-20 02:59:19.441+03"
"acct_0839","acct_0885",0.0000010000,"2025-12-20 03:37:18.87+03"
"acct_0557","acct_0706",0.0000010000,"2025-12-20 04:00:04.552+03"
"acct_0557","acct_0981",0.0000010000,"2025-12-20 04:00:23.284+03"
"acct_0557","acct_0276",0.0000010000,"2025-12-20 04:00:53.627+03"
"acct_0105","acct_0834",0.0000010000,"2025-12-20 04:09:02.247+03"
"acct_0985","acct_0862",0.0000010000,"2025-12-20 04:21:32.055+03"
"acct_0497","acct_0225",0.0000010000,"2025-12-20 05:34:08.983+03"
"acct_0930","acct_0160",0.0000010000,"2025-12-20 05:35:44.687+03"
"acct_0960","acct_0601",0.0000010000,"2025-12-20 05:36:24.602+03"
"acct_0960","acct_0530",0.0000010000,"2025-12-20 05:36:31.705+03"
"acct_0313","acct_0506",0.0000010000,"2025-12-20 05:39:51.067+03"
"acct_0647","acct_0554",0.0000010000,"2025-12-20 05:39:59.955+03"
"acct_0169","acct_0552",0.0000010000,"2025-12-20 06:00:34.72+03"
"acct_0722","acct_0126",0.0000010000,"2025-12-20 06:02:25.08+03"
"acct_0722","acct_0060",0.0000010000,"2025-12-20 06:03:08.575+03"
"acct_0722","acct_0351",0.0000010000,"2025-12-20 06:06:37.178+03"
"acct_0722","acct_0475",0.0000010000,"2025-12-20 06:19:12.22+03"
"acct_0886","acct_0577",0.0000010000,"2025-12-20 06:43:13.186+03"
"acct_0851","acct_0132",0.0000010000,"2025-12-20 06:46:58.415+03"
"acct_0136","acct_0070",0.0000010000,"2025-12-20 06:48:36.089+03"
"acct_0683","acct_0706",0.0000010000,"2025-12-20 06:51:14.402+03"
"acct_0090","acct_0730",0.0000010000,"2025-12-20 06:51:34.165+03"
"acct_0824","acct_0503",0.0000010000,"2025-12-20 07:02:46.835+03"
"acct_0691","acct_0745",0.0000010000,"2025-12-20 07:08:07.816+03"
"acct_0416","acct_0235",0.0000010000,"2025-12-20 07:10:51.702+03"
"acct_0034","acct_0053",0.0000010000,"2025-12-20 08:06:23.022+03"
"acct_0052","acct_0415",0.0000010000,"2025-12-20 08:08:48.433+03"
"acct_0461","acct_0695",0.0000010000,"2025-12-20 08:12:13.606+03"
"acct_0537","acct_0522",0.0000010000,"2025-12-20 08:18:52.123+03"
"acct_0020","acct_0490",0.0000010000,"2025-12-20 08:20:20.502+03"
"acct_0020","acct_0315",0.0000010000,"2025-12-20 08:20:37.032+03"
"acct_0020","acct_0881",0.0000010000,"2025-12-20 08:21:04.748+03"
"acct_0782","acct_0673",0.0000010000,"2025-12-20 08:25:31.393+03"
"acct_0045","acct_0096",0.0000010000,"2025-12-20 08:27:14.919+03"
"acct_0514","acct_0710",0.0000010000,"2025-12-20 08:30:59.127+03"
"acct_0705","acct_0990",0.0000010000,"2025-12-20 08:44:42.227+03"
"acct_0728","acct_0022",0.0000010000,"2025-12-20 08:45:51.303+03"
"acct_0422","acct_0332",0.0000010000,"2025-12-20 08:48:44.089+03"
"acct_0081","acct_0138",0.0000010000,"2025-12-20 08:49:22.992+03"
"acct_0515","acct_0796",0.0000010000,"2025-12-20 08:52:28.468+03"
"acct_0666","acct_0054",0.0000010000,"2025-12-20 09:12:36.33+03"
"acct_0934","acct_0109",0.0000010000,"2025-12-20 09:13:41.117+03"
"acct_0918","acct_0386",0.0000010000,"2025-12-20 09:13:53.951+03"
"acct_0934","acct_0903",0.0000010000,"2025-12-20 09:14:33.08+03"
"acct_0934","acct_0819",0.0000010000,"2025-12-20 09:14:36.637+03"
"acct_0460","acct_0832",0.0000010000,"2025-12-20 09:15:54.647+03"
"acct_0722","acct_0257",0.0000010000,"2025-12-20 09:24:39.015+03"
"acct_0118","acct_0780",0.0000010000,"2025-12-20 09:26:17.867+03"
"acct_0623","acct_0874",0.0000010000,"2025-12-20 09:26:25.743+03"
"acct_0105","acct_0036",0.0000010000,"2025-12-20 09:33:21.147+03"
"acct_0195","acct_0988",0.0000010000,"2025-12-20 09:42:38.343+03"
"acct_0237","acct_0525",0.0000010000,"2025-12-20 09:44:32.421+03"
"acct_0485","acct_0999",0.0000010000,"2025-12-20 09:45:32.11+03"
"acct_0485","acct_0458",0.0000010000,"2025-12-20 09:45:40.075+03"
"acct_0207","acct_0571",0.0000010000,"2025-12-20 09:48:47.545+03"
"acct_0604","acct_0292",0.0000010000,"2025-12-20 09:54:50.074+03"
"acct_0363","acct_0349",0.0000010000,"2025-12-20 09:56:24.798+03"
"acct_0077","acct_0550",0.0000010000,"2025-12-20 09:58:28.394+03"
"acct_0944","acct_0246",0.0000010000,"2025-12-20 09:58:34.146+03"
"acct_0924","acct_0832",0.0000010000,"2025-12-20 10:03:19.133+03"
"acct_0141","acct_0347",0.0000010000,"2025-12-20 10:05:26.897+03"
"acct_0467","acct_0430",0.0000010000,"2025-12-20 10:09:58.578+03"
"acct_0354","acct_0891",0.0000010000,"2025-12-20 10:19:22.942+03"
"acct_0354","acct_0872",0.0000010000,"2025-12-20 10:19:56.161+03"
"acct_0354","acct_0991",0.0000010000,"2025-12-20 10:20:15.827+03"
"acct_0698","acct_0018",0.0000010000,"2025-12-20 10:31:11.549+03"
"acct_0758","acct_0854",0.0000010000,"2025-12-20 10:37:03.395+03"
"acct_0990","acct_0981",0.0000010000,"2025-12-20 10:47:46.233+03"
"acct_0990","acct_0388",0.0000010000,"2025-12-20 10:47:49.949+03"
"acct_0958","acct_0954",0.0000010000,"2025-12-20 10:48:55.249+03"
"acct_0605","acct_0804",0.0000010000,"2025-12-20 10:50:16.485+03"
"acct_0477","acct_0843",0.0000010000,"2025-12-20 10:50:45.507+03"
"acct_0474","acct_0459",0.0000010000,"2025-12-20 10:50:56.959+03"
"acct_0984","acct_0277",0.0000010000,"2025-12-20 10:52:31.938+03"
"acct_0311","acct_0961",0.0000010000,"2025-12-20 10:59:20.83+03"
"acct_0042","acct_0881",0.0000010000,"2025-12-20 11:06:25.405+03"
"acct_0118","acct_0624",0.0000010000,"2025-12-20 11:11:18.785+03"
"acct_0118","acct_0700",0.0000010000,"2025-12-20 11:12:01.548+03"
"acct_0261","acct_0037",0.0000010000,"2025-12-20 11:12:59.846+03"
"acct_0910","acct_0441",0.0000010000,"2025-12-20 11:24:48.754+03"
"acct_0825","acct_0022",0.0000010000,"2025-12-20 11:29:56.42+03"
"acct_0507","acct_0426",0.0000010000,"2025-12-20 11:30:02.887+03"
"acct_0797","acct_0882",0.0000010000,"2025-12-20 11:35:44.982+03"
"acct_0234","acct_0461",0.0000010000,"2025-12-20 11:40:29.964+03"
"acct_0057","acct_0472",0.0000010000,"2025-12-20 11:51:17.291+03"
"acct_0793","acct_0406",0.0000010000,"2025-12-20 11:58:18.158+03"
"acct_0793","acct_0829",0.0000010000,"2025-12-20 11:58:42.691+03"
"acct_0646","acct_0507",0.0000010000,"2025-12-20 11:59:21.462+03"
"acct_0988","acct_0646",0.0000010000,"2025-12-20 12:00:52.621+03"
"acct_0604","acct_0055",0.0000010000,"2025-12-20 12:02:05.077+03"
"acct_0893","acct_0135",0.0000010000,"2025-12-20 12:03:16.206+03"
"acct_0893","acct_0649",0.0000010000,"2025-12-20 12:03:26.065+03"
"acct_0893","acct_0979",0.0000010000,"2025-12-20 12:03:48.725+03"
"acct_0317","acct_0684",0.0000010000,"2025-12-20 12:05:35.227+03"
"acct_0313","acct_0227",0.0000010000,"2025-12-20 12:33:28.179+03"
"acct_0516","acct_0399",0.0000010000,"2025-12-20 12:35:28.684+03"
"acct_0986","acct_0535",0.0000010000,"2025-12-20 12:40:25.187+03"
"acct_0638","acct_0975",0.0000010000,"2025-12-20 12:40:48.29+03"
"acct_0550","acct_0785",0.0000010000,"2025-12-20 12:43:28.524+03"
"acct_0646","acct_0500",0.0000010000,"2025-12-20 13:00:21.044+03"
"acct_0090","acct_0377",0.0000010000,"2025-12-20 13:05:58.408+03"
"acct_0529","acct_0245",0.0000010000,"2025-12-20 13:28:54.687+03"
"acct_0959","acct_0412",0.0000010000,"2025-12-20 13:29:59.431+03"
"acct_0959","acct_0388",0.0000010000,"2025-12-20 13:30:09.715+03"
"acct_0959","acct_0893",0.0000010000,"2025-12-20 13:31:17.258+03"
"acct_0831","acct_0483",0.0000010000,"2025-12-20 13:32:36.801+03"
"acct_0907","acct_0241",0.0000010000,"2025-12-20 13:35:24.708+03"
"acct_0079","acct_0860",0.0000010000,"2025-12-20 13:35:45.958+03"
"acct_0261","acct_0482",0.0000010000,"2025-12-20 13:36:29.811+03"
"acct_0261","acct_0790",0.0000010000,"2025-12-20 13:37:02.392+03"
"acct_0510","acct_0247",0.0000010000,"2025-12-20 13:43:37.73+03"
"acct_0053","acct_0747",0.0000010000,"2025-12-20 13:47:48.412+03"
"acct_0998","acct_0804",0.0000010000,"2025-12-20 13:52:33.839+03"
"acct_0816","acct_0093",0.0000010000,"2025-12-20 13:57:49.675+03"
"acct_0442","acct_0579",0.0000010000,"2025-12-20 13:58:00.313+03"
"acct_0442","acct_0960",0.0000010000,"2025-12-20 13:58:15.157+03"
"acct_0442","acct_0697",0.0000010000,"2025-12-20 13:58:18.639+03"
"acct_0367","acct_0837",0.0000010000,"2025-12-20 14:06:20.027+03"
"acct_0357","acct_0827",0.0000010000,"2025-12-20 14:08:31.132+03"
"acct_0350","acct_0132",0.0000010000,"2025-12-20 14:12:43.184+03"
"acct_0350","acct_0159",0.0000010000,"2025-12-20 14:13:01.869+03"
"acct_0350","acct_0398",0.0000010000,"2025-12-20 14:13:40.024+03"
"acct_0448","acct_0671",0.0000010000,"2025-12-20 14:17:00.253+03"
"acct_0631","acct_0081",0.0000010000,"2025-12-20 14:17:25.563+03"
"acct_0305","acct_0306",0.0000010000,"2025-12-20 14:23:04.635+03"
"acct_0766","acct_0599",0.0000010000,"2025-12-20 14:30:12.182+03"
"acct_0728","acct_0354",0.0000010000,"2025-12-20 14:30:13.801+03"
"acct_0332","acct_0006",0.0000010000,"2025-12-20 14:50:36.762+03"
"acct_0452","acct_0655",0.0000010000,"2025-12-20 14:56:36.227+03"
"acct_0743","acct_0821",0.0000010000,"2025-12-20 15:00:21.183+03"
"acct_0228","acct_0492",0.0000010000,"2025-12-20 15:02:50.772+03"
"acct_0704","acct_0683",0.0000010000,"2025-12-20 15:06:29.56+03"
"acct_0575","acct_0257",0.0000010000,"2025-12-20 15:07:05.583+03"
"acct_0575","acct_0833",0.0000010000,"2025-12-20 15:07:12.868+03"
"acct_0368","acct_0401",0.0000010000,"2025-12-20 15:11:31.955+03"
"acct_0333","acct_0861",0.0000010000,"2025-12-20 15:11:32.922+03"
"acct_0808","acct_0849",0.0000010000,"2025-12-20 15:15:22.577+03"
"acct_0417","acct_0970",0.0000010000,"2025-12-20 15:24:21.732+03"
"acct_0700","acct_0742",0.0000010000,"2025-12-20 15:34:51.188+03"
"acct_0936","acct_0294",0.0000010000,"2025-12-20 15:40:31.403+03"
"acct_0939","acct_0622",0.0000010000,"2025-12-20 15:41:44.724+03"
"acct_0223","acct_0974",0.0000010000,"2025-12-20 15:45:52.169+03"
"acct_0223","acct_0496",0.0000010000,"2025-12-20 15:45:55.785+03"
"acct_0483","acct_0657",0.0000010000,"2025-12-20 15:54:57.615+03"
"acct_0159","acct_0653",0.0000010000,"2025-12-20 15:57:31.374+03"
"acct_0821","acct_0699",0.0000010000,"2025-12-20 16:01:05.308+03"
"acct_0459","acct_0161",0.0000010000,"2025-12-20 16:04:36.011+03"
"acct_0644","acct_0053",0.0000010000,"2025-12-20 16:05:27.371+03"
"acct_0695","acct_0878",0.0000010000,"2025-12-20 16:30:55.278+03"
"acct_0297","acct_0627",0.0000010000,"2025-12-20 16:31:13.857+03"
"acct_0179","acct_0191",0.0000010000,"2025-12-20 16:37:33.786+03"
"acct_0040","acct_0205",0.0000010000,"2025-12-20 16:41:34.508+03"
"acct_0724","acct_0159",0.0000010000,"2025-12-20 16:48:27.722+03"
"acct_0418","acct_0655",0.0000010000,"2025-12-20 16:51:21.725+03"
"acct_0336","acct_0202",0.0000010000,"2025-12-20 16:57:36.04+03"
"acct_0501","acct_0188",0.0000010000,"2025-12-20 16:59:45.074+03"
"acct_0501","acct_0518",0.0000010000,"2025-12-20 16:59:48.838+03"
"acct_0255","acct_0831",0.0000010000,"2025-12-20 17:11:18.555+03"
"acct_0187","acct_0547",0.0000010000,"2025-12-20 17:13:46.908+03"
"acct_0326","acct_0232",0.0000010000,"2025-12-20 17:20:37.07+03"
"acct_0665","acct_0525",0.0000010000,"2025-12-20 17:20:55.504+03"
"acct_0989","acct_0406",0.0000010000,"2025-12-20 17:33:31.476+03"
"acct_0989","acct_0715",0.0000010000,"2025-12-20 17:33:43.574+03"
"acct_0776","acct_0039",0.0000010000,"2025-12-20 17:35:52.667+03"
"acct_0675","acct_0853",0.0000010000,"2025-12-20 17:36:20.822+03"
"acct_0706","acct_0154",0.0000010000,"2025-12-20 17:41:01.653+03"
"acct_0328","acct_0439",0.0000010000,"2025-12-20 17:43:22.947+03"
"acct_0328","acct_0742",0.0000010000,"2025-12-20 17:43:34.405+03"
"acct_0328","acct_0891",0.0000010000,"2025-12-20 17:44:06.231+03"
"acct_0465","acct_0442",0.0000010000,"2025-12-20 17:47:04.346+03"
"acct_0214","acct_0990",0.0000010000,"2025-12-20 17:47:56.254+03"
"acct_0406","acct_0236",0.0000010000,"2025-12-20 17:48:00.526+03"
"acct_0465","acct_0562",0.0000010000,"2025-12-20 17:48:02.451+03"
"acct_0376","acct_0655",0.0000010000,"2025-12-20 17:49:43.536+03"
"acct_1000","acct_0127",0.0000010000,"2025-12-20 18:09:41.622+03"
"acct_1000","acct_0106",0.0000010000,"2025-12-20 18:09:44.46+03"
"acct_1000","acct_0906",0.0000010000,"2025-12-20 18:09:48.275+03"
"acct_0040","acct_0681",0.0000010000,"2025-12-20 18:17:46.523+03"
"acct_0441","acct_0434",0.0000010000,"2025-12-20 18:21:41.315+03"
"acct_0505","acct_0302",0.0000010000,"2025-12-20 18:21:57.253+03"
"acct_0120","acct_0357",0.0000010000,"2025-12-20 18:23:12.78+03"
"acct_0129","acct_0200",0.0000010000,"2025-12-20 18:28:45.554+03"
"acct_0457","acct_0505",0.0000010000,"2025-12-20 18:29:42.093+03"
"acct_0577","acct_0333",0.0000010000,"2025-12-20 18:36:17.663+03"
"acct_0585","acct_0059",0.0000010000,"2025-12-20 18:39:31.658+03"
"acct_0034","acct_0022",0.0000010000,"2025-12-20 18:40:53.906+03"
"acct_0564","acct_0081",0.0000010000,"2025-12-20 18:48:17.301+03"
"acct_0665","acct_0671",0.0000010000,"2025-12-20 18:51:37.37+03"
"acct_0590","acct_0998",0.0000010000,"2025-12-20 18:52:41.404+03"
"acct_0590","acct_0430",0.0000010000,"2025-12-20 18:52:54.215+03"
"acct_0623","acct_0511",0.0000010000,"2025-12-20 18:53:08.071+03"
"acct_0665","acct_0672",0.0000010000,"2025-12-20 18:57:00.707+03"
"acct_0453","acct_0267",0.0000010000,"2025-12-20 19:03:11.42+03"
"acct_0992","acct_0520",0.0000010000,"2025-12-20 19:07:27.147+03"
"acct_0412","acct_0389",0.0000010000,"2025-12-20 19:13:55.773+03"
"acct_0991","acct_0901",0.0000010000,"2025-12-20 19:14:03.08+03"
"acct_0412","acct_0090",0.0000010000,"2025-12-20 19:14:19.483+03"
"acct_0768","acct_0561",0.0000010000,"2025-12-20 19:14:26.573+03"
"acct_0172","acct_0823",0.0000010000,"2025-12-20 19:16:36.158+03"
"acct_0163","acct_0910",0.0000010000,"2025-12-20 19:18:06.907+03"
"acct_0439","acct_0981",0.0000010000,"2025-12-20 19:19:04.47+03"
"acct_0439","acct_0185",0.0000010000,"2025-12-20 19:19:34.436+03"
"acct_0439","acct_0908",0.0000010000,"2025-12-20 19:19:47.614+03"
"acct_0111","acct_0844",0.0000010000,"2025-12-20 19:20:22.429+03"
"acct_0885","acct_0761",0.0000010000,"2025-12-20 19:21:50.251+03"
"acct_0095","acct_0731",0.0000010000,"2025-12-20 19:22:47.763+03"
"acct_0513","acct_0971",0.0000010000,"2025-12-20 19:39:26.204+03"
"acct_0080","acct_0249",0.0000010000,"2025-12-20 19:41:12.051+03"
"acct_0080","acct_0640",0.0000010000,"2025-12-20 19:41:29.39+03"
"acct_0080","acct_0340",0.0000010000,"2025-12-20 19:41:59.805+03"
"acct_0080","acct_0397",0.0000010000,"2025-12-20 19:42:03.157+03"
"acct_0452","acct_0632",0.0000010000,"2025-12-20 19:43:33.395+03"
"acct_0960","acct_0503",0.0000010000,"2025-12-20 19:47:42.152+03"
"acct_0600","acct_0878",0.0000010000,"2025-12-20 19:48:59.7+03"
"acct_0600","acct_0177",0.0000010000,"2025-12-20 19:50:26.219+03"
"acct_0440","acct_0837",0.0000010000,"2025-12-20 19:51:16.073+03"
"acct_0552","acct_0788",0.0000010000,"2025-12-20 20:09:02.24+03"
"acct_0552","acct_0708",0.0000010000,"2025-12-20 20:09:09.346+03"
"acct_0552","acct_0675",0.0000010000,"2025-12-20 20:09:13.989+03"
"acct_0794","acct_0494",0.0000010000,"2025-12-20 20:09:43.807+03"
"acct_0185","acct_0297",0.0000010000,"2025-12-20 20:11:55.763+03"
"acct_0185","acct_0319",0.0000010000,"2025-12-20 20:12:02.766+03"
"acct_0847","acct_0435",0.0000010000,"2025-12-20 20:12:22.568+03"
"acct_0813","acct_0098",0.0000010000,"2025-12-20 20:16:15.903+03"
"acct_0477","acct_0880",0.0000010000,"2025-12-20 20:16:33.684+03"
"acct_0477","acct_0401",0.0000010000,"2025-12-20 20:16:48.278+03"
"acct_0489","acct_0997",0.0000010000,"2025-12-20 20:18:57.703+03"
"acct_0706","acct_0413",0.0000010000,"2025-12-20 20:19:30.323+03"
"acct_0840","acct_0521",0.0000010000,"2025-12-20 20:23:41.456+03"
"acct_0207","acct_0410",0.0000010000,"2025-12-20 20:24:18.332+03"
"acct_0207","acct_0825",0.0000010000,"2025-12-20 20:24:35.995+03"
"acct_0500","acct_0474",0.0000010000,"2025-12-20 20:34:41.274+03"
"acct_0033","acct_0889",0.0000010000,"2025-12-20 20:35:42.669+03"
"acct_0173","acct_0618",0.0000010000,"2025-12-20 20:37:33.424+03"
"acct_0561","acct_0565",0.0000010000,"2025-12-20 20:37:42.997+03"
"acct_0496","acct_0433",0.0000010000,"2025-12-20 20:40:23.746+03"
"acct_0074","acct_0409",0.0000010000,"2025-12-20 20:49:45.992+03"
"acct_0074","acct_0801",0.0000010000,"2025-12-20 20:50:10.657+03"
"acct_0416","acct_0912",0.0000010000,"2025-12-20 20:55:41.89+03"
"acct_0078","acct_0590",0.0000010000,"2025-12-20 20:57:49.284+03"
"acct_0985","acct_0403",0.0000010000,"2025-12-20 20:59:21.252+03"
"acct_0829","acct_0008",0.0000010000,"2025-12-20 21:07:40.918+03"
"acct_0835","acct_0291",0.0000010000,"2025-12-20 21:14:28.572+03"
"acct_0982","acct_0228",0.0000010000,"2025-12-20 21:17:51.513+03"
"acct_0982","acct_0840",0.0000010000,"2025-12-20 21:18:53.382+03"
"acct_0618","acct_0226",0.0000010000,"2025-12-20 21:25:21.508+03"
"acct_0313","acct_0727",0.0000010000,"2025-12-20 21:34:24.39+03"
"acct_0832","acct_0280",0.0000010000,"2025-12-20 21:39:14.98+03"
"acct_0832","acct_0542",0.0000010000,"2025-12-20 21:39:46.019+03"
"acct_0540","acct_0124",0.0000010000,"2025-12-20 21:41:44.176+03"
"acct_0540","acct_0961",0.0000010000,"2025-12-20 21:42:07.139+03"
"acct_0540","acct_0343",0.0000010000,"2025-12-20 21:42:32.227+03"
"acct_0043","acct_0880",0.0000010000,"2025-12-20 21:44:09.95+03"
"acct_0043","acct_0213",0.0000010000,"2025-12-20 21:44:17.405+03"
"acct_0043","acct_0825",0.0000010000,"2025-12-20 21:45:23.163+03"
"acct_0374","acct_0830",0.0000010000,"2025-12-20 21:55:24.887+03"
"acct_0078","acct_0217",0.0000010000,"2025-12-20 21:59:04.074+03"
"acct_0635","acct_0935",0.0000010000,"2025-12-20 21:59:31.522+03"
"acct_0363","acct_0731",0.0000010000,"2025-12-20 22:03:30.744+03"
"acct_0949","acct_0308",0.0000010000,"2025-12-20 22:04:34.704+03"
"acct_0941","acct_0447",0.0000010000,"2025-12-20 22:13:26.446+03"
"acct_0381","acct_0479",0.0000010000,"2025-12-20 22:18:04.757+03"
"acct_0416","acct_0089",0.0000010000,"2025-12-20 22:24:28.78+03"
"acct_0416","acct_0314",0.0000010000,"2025-12-20 22:24:48.099+03"
"acct_0416","acct_0737",0.0000010000,"2025-12-20 22:25:02.86+03"
"acct_0896","acct_0619",0.0000010000,"2025-12-20 22:31:09.84+03"
"acct_0872","acct_0328",0.0000010000,"2025-12-20 22:32:03.609+03"
"acct_0128","acct_0392",0.0000010000,"2025-12-20 22:44:52.599+03"
"acct_0889","acct_0126",0.0000010000,"2025-12-20 23:03:22.052+03"
"acct_0754","acct_0316",0.0000010000,"2025-12-20 23:17:15.978+03"
"acct_0754","acct_0983",0.0000010000,"2025-12-20 23:17:23.757+03"
"acct_0754","acct_0663",0.0000010000,"2025-12-20 23:17:30.771+03"
"acct_0754","acct_0521",0.0000010000,"2025-12-20 23:17:39.474+03"
"acct_0202","acct_0118",0.0000010000,"2025-12-20 23:17:41.222+03"
"acct_0351","acct_0118",0.0000010000,"2025-12-20 23:20:21.377+03"
"acct_0128","acct_0233",0.0000010000,"2025-12-20 23:21:45.873+03"
"acct_0475","acct_0007",0.0000010000,"2025-12-20 23:27:08.87+03"
"acct_0404","acct_0128",0.0000010000,"2025-12-20 23:32:35.15+03"
"acct_0596","acct_0649",0.0000010000,"2025-12-20 23:32:46.365+03"
"acct_0679","acct_0327",0.0000010000,"2025-12-20 23:41:30.085+03"
"acct_0791","acct_0109",0.0000010000,"2025-12-20 23:44:36.994+03"
"acct_0720","acct_0941",0.0000010000,"2025-12-20 23:48:35.283+03"
"acct_0720","acct_0647",0.0000010000,"2025-12-20 23:48:46.926+03"
"acct_0177","acct_0121",0.0000010000,"2025-12-21 00:05:02.114+03"
"acct_0900","acct_0765",0.0000010000,"2025-12-21 00:19:47.36+03"
"acct_0396","acct_0434",0.0000010000,"2025-12-21 00:22:04.035+03"
"acct_0317","acct_0770",0.0000010000,"2025-12-21 00:22:56.549+03"
"acct_0838","acct_0708",0.0000010000,"2025-12-21 00:29:21.153+03"
"acct_0759","acct_0491",0.0000010000,"2025-12-21 00:36:43.917+03"
"acct_0154","acct_0284",0.0000010000,"2025-12-21 00:39:16.764+03"
"acct_0154","acct_0974",0.0000010000,"2025-12-21 00:39:31.462+03"
"acct_0039","acct_0207",0.0000010000,"2025-12-21 00:49:50.923+03"
